beta,se,time
0.03650068907450205,0.013720425260925513,0.020720958709716797
0.004887889055682054,0.014115156739956393,0.0338590145111084
0.019350474721895345,0.01270432812525681,0.0166170597076416
0.030810202044660565,0.01367836304142882,0.015106916427612305
0.046816330092010215,0.013291957378652724,0.012907028198242188
0.008493228922252762,0.01367325763948876,0.011042118072509766
0.024289105827584354,0.013579961767146992,0.010148048400878906
0.02648021104994203,0.014336068883490002,0.00917506217956543
0.03568789710945487,0.013424765323277944,0.009483098983764648
0.016162065228124578,0.013023960075026573,0.008883953094482422
0.016156282009139534,0.01343931029536627,0.007896900177001953
0.011920379045094647,0.013736029208771252,0.0071392059326171875
0.03483146319836908,0.013832474008851351,0.006741046905517578
0.0016403666124715102,0.012554882411794284,0.00728917121887207
0.0043255694849915986,0.01322358916967779,0.006850004196166992
0.020791742017469007,0.012907496057133334,0.007589101791381836
0.00906355951191285,0.013898640852314877,0.007302999496459961
0.013777677694339423,0.013302888996812569,0.007158041000366211
0.04643544434110098,0.014029211234763668,0.00732111930847168
0.014309039042405419,0.013765912341078433,0.00681304931640625
0.02926016576632432,0.013920094545455909,0.007292985916137695
0.0037062435134912392,0.01314427671426237,0.005845069885253906
0.02864361783512627,0.013081092316687803,0.006886959075927734
0.024256549543215437,0.012960999219829624,0.0067789554595947266
0.006332915712022298,0.012970803168360417,0.006331920623779297
0.032852850000207046,0.01260827219538956,0.006593942642211914
0.033012024096464934,0.013440122021407293,0.007136106491088867
0.0321447268096759,0.014041034940928074,0.0066220760345458984
0.015980272854788494,0.014164798265408864,0.009907007217407227
0.009063750333230926,0.013754360749010517,0.010679960250854492
0.020274695288314194,0.013617448449975356,0.010087966918945312
0.039534960082032035,0.01333415103296963,0.008853912353515625
-0.018277352841882057,0.013948725511363985,0.009166955947875977
0.03605483169756739,0.013494515633177911,0.010718107223510742
0.03714073465030913,0.013173744780156805,0.010891914367675781
0.017536570755253878,0.013042115780711948,0.008177042007446289
0.012517798950623323,0.013755340166582149,0.007075071334838867
0.004485455798696671,0.013330010730226327,0.007431983947753906
0.03306353553455096,0.01287538127041552,0.006446123123168945
0.020798010041860392,0.015384457240215088,0.007522106170654297
-0.005469207514750455,0.013580696903132097,0.009784936904907227
0.030727027206839067,0.013206441024895191,0.0110931396484375
0.017597316745726847,0.013461133761312024,0.009922981262207031
0.03149910318588827,0.013292413399247117,0.010308980941772461
0.013380417872792967,0.013335559659842252,0.008177995681762695
0.011556175700144972,0.012801956782012854,0.005884885787963867
0.005190288496271102,0.014313177526029603,0.006695985794067383
0.021907592051503458,0.013439736752067676,0.007491111755371094
0.03374977488546192,0.013549274176780979,0.00636601448059082
0.02977049389434887,0.013266181005090489,0.007038116455078125
0.03425420702498798,0.012932783812551536,0.007812023162841797
-0.008134394115255308,0.012893634655727734,0.007256984710693359
0.023745857173795515,0.013996689026751993,0.0053310394287109375
0.01781390369829828,0.013437217629364425,0.006950855255126953
-0.0036368157961035696,0.013944741892368247,0.007874011993408203
-0.004150474521256128,0.014170063396726135,0.007111072540283203
0.033108163057870725,0.013385380381377621,0.007287025451660156
0.017979410732322634,0.013041813988712302,0.00787210464477539
0.05050799544463285,0.01305529700271001,0.007656097412109375
0.007106259468036849,0.01345656942683711,0.007194042205810547
0.035298634633521245,0.014413882745377702,0.03074193000793457
-0.00603418227254721,0.014770712576595915,0.2012770175933838
0.030413003832309157,0.013058914334739925,0.01007390022277832
0.028057773431716865,0.01392937939850097,0.009267091751098633
0.011762775641011856,0.013638331468183985,0.00886988639831543
0.026159581679241806,0.013284075996724227,0.011749982833862305
0.04114161634983663,0.01323490853459937,0.010479927062988281
0.035592117559602114,0.013597201407730242,0.010859012603759766
0.022602427271239508,0.012762297852669557,0.009109020233154297
0.016010297061795076,0.014058399552329225,0.009745121002197266
0.012259437294552058,0.013138737034614306,0.009339094161987305
0.012262196071281322,0.01328723295074936,0.009418010711669922
0.029839646143756067,0.013926934329147192,0.007589101791381836
0.030614320946988387,0.013580636326953074,0.007109165191650391
0.01051736982821197,0.014095117885919339,0.006958961486816406
0.014035779584122363,0.013477460933183291,0.00657200813293457
0.032036982019967145,0.013526265154683663,0.006824970245361328
0.012696642730431371,0.012942998011686257,0.006273984909057617
0.025650957648037768,0.013446928949090204,0.006602048873901367
0.02436631543675997,0.013163529245010661,0.012951850891113281
0.02381273229935166,0.013331736829984635,0.012658119201660156
-0.018254062937911483,0.014092818607340196,0.011909961700439453
0.0026273089658179513,0.013508497817688947,0.00987386703491211
0.01431271778520213,0.012713185442210697,0.012976884841918945
0.031025770607039226,0.013803225606208953,0.007261037826538086
0.00031832462297626274,0.013042556451750524,0.006855010986328125
0.037577908259031186,0.013893779055572352,0.005553007125854492
0.02375670735165212,0.013549340065341581,0.006268978118896484
0.02670829157950291,0.014538632078112743,0.006494045257568359
0.034093151398733645,0.013850222568454067,0.006738901138305664
0.02064919668230289,0.012955357833492255,0.006515026092529297
0.0389162104679432,0.014336112996939496,0.006448984146118164
0.020053402865808433,0.014226033704987793,0.0065670013427734375
0.030726802615417406,0.013533574349808062,0.0065729618072509766
0.023177250765291025,0.013874876870785716,0.009209871292114258
0.018072970602436997,0.013187996027070588,0.008032083511352539
0.02328620185960124,0.013856737795849136,0.007987022399902344
0.050885457776083706,0.014358017836364978,0.007277011871337891
0.016587518997487366,0.014310357840971896,0.006705045700073242
0.014705555087095385,0.014311679293910985,0.006704092025756836
0.014857547106885742,0.013226415922699648,0.006286144256591797
0.006375640026402051,0.013505349289385073,0.006578207015991211
-0.0018851221434071294,0.013052702206146382,0.006757974624633789
0.02385624798908497,0.013134645710842751,0.0065419673919677734
