beta,se,time
0.06136259051987801,0.012511833515675912,0.006682157516479492
0.037780690439936086,0.013159743741498309,0.007964134216308594
0.023665796419965683,0.013148738860894288,0.006700992584228516
0.054884563295297985,0.01269669403722664,0.0068187713623046875
0.047213776609660536,0.013577622094064873,0.007775068283081055
0.03465083778837284,0.01314090926774829,0.006707906723022461
0.022617858042254482,0.013660955287176717,0.0067310333251953125
0.029821265568404767,0.01271886510406883,0.006833791732788086
0.051568406275857404,0.013050004559454337,0.008265018463134766
0.044091888901923094,0.012846557499197456,0.008354902267456055
0.030423498035791644,0.012816985128918372,0.007279872894287109
0.07032805382104398,0.013593234606967017,0.009485960006713867
0.03470057648091269,0.012932694902308129,0.008500814437866211
0.06636567809181225,0.013590015092798054,0.007825851440429688
0.051705178478585356,0.013334339542840353,0.0075380802154541016
0.028493418558761013,0.012872122271907644,0.009152889251708984
0.02699733039742348,0.0138606841016225,0.006743907928466797
0.05371509223740947,0.013573208437542558,0.006749868392944336
0.04054990328345046,0.013273890135251416,0.007938146591186523
0.04846547059453711,0.01299365720862008,0.006701946258544922
0.02845897490427118,0.012891342483625296,0.006802797317504883
0.03400147289563158,0.0140426784991671,0.006746053695678711
0.03723389495395455,0.013180205926469998,0.009033918380737305
0.04492463463716709,0.013506520974170315,0.006834983825683594
0.04849526858910542,0.012736427188561905,0.0070569515228271484
0.049151158335125435,0.014321422247004965,0.0075299739837646484
0.06518246947239527,0.01385905900460519,0.008478879928588867
0.04385665175000871,0.01284268915083926,0.006848812103271484
0.050218302549573296,0.01247999866528453,0.0069539546966552734
0.03093113904092139,0.013492579233582597,0.006705045700073242
0.06197659129691797,0.012810917840601333,0.009329080581665039
0.033992266678002384,0.012787237368399356,0.007254838943481445
0.057968361651467175,0.013790191023484452,0.0073888301849365234
0.05919911100932045,0.012761871411597302,0.007355928421020508
0.03349195759340935,0.012779553155584565,0.008605003356933594
0.05582474978555314,0.01309923750225709,0.007187843322753906
0.045317927963807854,0.01307568557276276,0.007178783416748047
0.055213654049126766,0.012567306542440792,0.007920026779174805
0.032320269989252644,0.012362588266001534,0.011126041412353516
0.04302811806252118,0.013994806468209546,0.008340120315551758
0.03492665059170627,0.012638926210842253,0.0077419281005859375
0.05039084318800833,0.013062297569956997,0.007568836212158203
0.05233664512121575,0.013642275507729005,0.00875091552734375
0.05004184227018917,0.012930384312451455,0.028414011001586914
0.03177472190393305,0.013642084699122333,0.007970094680786133
0.031421224074529984,0.013611767728612821,0.008059024810791016
0.06480269185899586,0.01327727539018598,0.008054018020629883
0.02386832821018703,0.013856470325989767,0.00804281234741211
0.05473580971347989,0.012195189256835987,0.007962942123413086
0.03656564927049379,0.013089903862623847,0.007976055145263672
0.03102459816781558,0.014291667584877502,0.00813603401184082
0.04606533865474638,0.013345003472788919,0.008074045181274414
0.043876425257365764,0.013566278191910744,0.008007049560546875
0.04089595408379717,0.012612358848349941,0.00828099250793457
0.03554657316715173,0.013288810567165217,0.03170895576477051
0.04704663964232038,0.013707070814880293,0.007966995239257812
0.03987957612890813,0.012793718838067378,0.008025884628295898
0.048808246199498445,0.013159366002776304,0.00796198844909668
0.031067223011806398,0.01239285119674152,0.007947921752929688
0.02849138921776568,0.01371544917954162,0.007383108139038086
0.0470310557425371,0.012483383321790524,0.00795888900756836
0.046733184501302,0.012886655731258353,0.007953882217407227
0.025957287736219584,0.01375622326207826,0.007951021194458008
0.04941200967654908,0.012632093406626735,0.008063077926635742
0.012262382014529474,0.013067174468898709,0.007909059524536133
0.0610849826885022,0.013333785380065669,0.008056879043579102
0.04554251384336394,0.013353778094455022,0.007718086242675781
0.026404142818734207,0.013027941572691177,0.007998943328857422
0.044956845918639854,0.012978675151264675,0.007967948913574219
0.044219376225115604,0.01273560639834268,0.007999181747436523
0.030187455821145875,0.012534943190645591,0.00805211067199707
0.03709708768167188,0.01330561986650728,0.007557868957519531
0.04526340376875839,0.012808931238333814,0.008065938949584961
0.05198560167993814,0.013769867438939569,0.008959054946899414
0.046448861568247485,0.013742710134167321,0.0077419281005859375
0.06530892856292954,0.012984204985151373,0.008749961853027344
0.03807632206862981,0.012712825886048969,0.006934165954589844
0.034106643296043355,0.013282103549271243,0.007389068603515625
0.05795743444320655,0.01354735008983987,0.006921052932739258
0.03434306694247494,0.013448925868522045,0.007812976837158203
0.03997833361185171,0.013749467588762023,0.008224010467529297
0.030215142467802467,0.013271433777044952,0.00706791877746582
0.032680036017554245,0.013025643889586472,0.009020805358886719
0.02956004764879848,0.013880246326859082,0.007657051086425781
0.04204854330301764,0.012581273243015242,0.008624076843261719
0.03503385842244466,0.013236033269373776,0.01046299934387207
0.04755309080163138,0.013109957777342246,0.009027957916259766
0.0370484461002593,0.013517318317981048,0.008048057556152344
0.03853601291485392,0.013157326318129176,0.009685993194580078
0.0263831810314963,0.01254253485156661,0.007470846176147461
0.05784077971215286,0.013010149318117096,0.009443044662475586
0.062178619047208845,0.013322682251222849,0.006824016571044922
0.030581308644856305,0.013167928540735547,0.0075190067291259766
0.028334496292805524,0.013390320513762627,0.010215044021606445
0.054327435165856745,0.012858743987742874,0.006705045700073242
0.03079424138036151,0.013495323525763738,0.0071010589599609375
0.04390055321521581,0.013051229970276924,0.00915217399597168
0.02887591765982512,0.013844196868154834,0.00671696662902832
0.052814793100682954,0.01297623993907389,0.006937980651855469
0.030341957057908032,0.012490062597336767,0.009081125259399414
0.051026920277071106,0.013520215562766287,0.007135868072509766
0.04960495477119045,0.01380122516990299,0.009042024612426758
0.03703017739817075,0.013276325930824754,0.008620977401733398
0.05423777352353609,0.01255724613258444,0.00670313835144043
0.021493888292074433,0.013492295331943368,0.007004976272583008
0.05144782475119654,0.012926478898463132,0.008463144302368164
0.04119318014104984,0.01353252514038654,0.006774187088012695
0.03973067864083297,0.012943346689283866,0.007112026214599609
0.06206208106337873,0.013446247597694277,0.007697105407714844
0.030286125693063732,0.014313734742959666,0.006745100021362305
0.04486395148371422,0.013398800970765035,0.006863117218017578
0.03809924309595459,0.013163001438487894,0.006850004196166992
0.03741405966737048,0.0135305363239776,0.00834512710571289
0.02168725170687313,0.011988668021719984,0.007998943328857422
0.05597219717742611,0.013041418062366713,0.009119987487792969
0.04753147118855754,0.012460057059033771,0.009227991104125977
0.032549242057700316,0.012968218511758403,0.0070531368255615234
0.026283696516000973,0.012914424104788937,0.006802797317504883
0.03771603557489299,0.012909052753213029,0.007932901382446289
0.04683086410921377,0.012845287109657787,0.007853984832763672
0.044802966547974846,0.013503264888419329,0.006829977035522461
0.03536149079745278,0.01399148371821719,0.0068511962890625
0.06381145531094978,0.013662570070898016,0.00957798957824707
0.040165170656736505,0.013042192703390777,0.007601022720336914
0.027363800895956178,0.01353820894660935,0.00763702392578125
0.04599752660823751,0.012829968766063815,0.007627964019775391
0.04195031996900782,0.013308684036700758,0.008217096328735352
0.02884973687741867,0.012750513264763673,0.006857872009277344
0.024428073953419026,0.013179196506287396,0.006841182708740234
0.038084561465660374,0.013532367757965185,0.009877920150756836
0.031850968864727706,0.013503178891155848,0.00804591178894043
0.033093024025560094,0.01298991190669976,0.007009029388427734
0.033168840423494876,0.012131497392988515,0.0072040557861328125
0.059101486562792314,0.013298872039918481,0.008476972579956055
0.05760544603869147,0.012487220468020971,0.006973981857299805
0.046534922229777585,0.013306634613988903,0.007897138595581055
0.0491386942054982,0.012630200150345099,0.0076639652252197266
0.01252077748901705,0.012586422918203083,0.011187076568603516
0.017963481622524834,0.014258724225449887,0.0072479248046875
0.05197484742943211,0.013539552841775996,0.00698399543762207
0.03942236546207261,0.012857773008477298,0.007474184036254883
0.045567631496574876,0.013024706842936083,0.009451150894165039
0.0525498615649291,0.012802482573143053,0.008563995361328125
0.054290544739894746,0.0128740106005699,0.007172107696533203
0.04946261980490496,0.01403626377566413,0.008739948272705078
0.053489100856732336,0.013522251001078513,0.0075588226318359375
0.05436478595822515,0.01275462380259689,0.009353876113891602
0.05296955615141179,0.012915352348482663,0.008149147033691406
0.05318106044728565,0.012770146012515965,0.007582902908325195
0.058027177040531994,0.013213833664579807,0.008355855941772461
0.026851196682539612,0.012735839922288978,0.008228063583374023
0.03341866296137706,0.01300801248785758,0.008305072784423828
0.023121266841115363,0.012841406309575734,0.008224010467529297
0.07244143279565873,0.013185817360788854,0.008152008056640625
0.06039791225141384,0.0127464180886287,0.008188962936401367
0.036533968135078726,0.013053590436386136,0.00816202163696289
0.03217176084371585,0.012915664212404148,0.00810098648071289
0.0448099139689989,0.013514250068359974,0.008208990097045898
0.043772596793624906,0.013397421159925448,0.008054018020629883
0.04949275612286909,0.013361959286551178,0.008251190185546875
0.0559671095647866,0.012847280141767514,0.00810098648071289
0.0598699307704947,0.012894220142059076,0.00822305679321289
0.04885584855754839,0.01270995388307618,0.008117914199829102
0.033970484521234356,0.013694584902377968,0.008285045623779297
0.046354525668138066,0.013854195028689639,0.008251190185546875
0.05024896905599038,0.013230906082713979,0.008296012878417969
0.03561619030516491,0.013451571805886442,0.008114099502563477
0.01921643826993569,0.013337897861143685,0.008172035217285156
0.05713135573593408,0.013514698552038011,0.00824594497680664
0.04513434055842957,0.012946162463263805,0.008102893829345703
0.06176015726276448,0.012855321406803205,0.008138895034790039
0.03835361030793855,0.012986617407261494,0.008213043212890625
0.0521840798395222,0.012438068696984444,0.008216142654418945
0.03313534476459709,0.013224539142567396,0.00809478759765625
0.031130607606432478,0.013064568553522957,0.008082866668701172
0.036978755469766894,0.012904774579228338,0.009465932846069336
0.07702617854134439,0.013053019561916434,0.007875919342041016
0.028550895603852666,0.013464487332173355,0.009177923202514648
0.024254963930825834,0.013961425129795956,0.006882190704345703
0.02125506722768305,0.014698776856611345,0.007691860198974609
0.03354064051913843,0.013593587377385146,0.006824016571044922
0.05220780620916233,0.013939211827443995,0.0068929195404052734
0.046854781206236464,0.012877985391440337,0.008543968200683594
0.05251465394878142,0.012392800030740414,0.007035970687866211
0.05736085783611165,0.013738113975741607,0.008227825164794922
0.03829475831680925,0.013539007375580387,0.007490873336791992
0.03179556148510675,0.012919996641219051,0.007363796234130859
0.04868273060616625,0.013293448581886027,0.011566877365112305
0.055113864791158165,0.013431927571261906,0.008949995040893555
0.032440547098599774,0.013419925681466719,0.009150028228759766
0.03190303209074215,0.012750390158104467,0.010235071182250977
0.05399398117359655,0.012905314627391052,0.008913993835449219
0.03534229712948308,0.013175305053257163,0.010339975357055664
0.047548751252935444,0.013133970208029784,0.007863044738769531
0.05000927635949709,0.012783590457671596,0.007643938064575195
0.03645394832150002,0.013009990297479417,0.009299039840698242
0.0190806953657751,0.01295217612097028,0.006821870803833008
0.050395045079687666,0.014259534090541478,0.007946014404296875
0.038366728799475426,0.013330444227490901,0.008953094482421875
0.05371853351633216,0.01373652031678464,0.007131099700927734
0.06149895328697422,0.013446270460009598,0.007136106491088867
0.044203458814275065,0.013794602249240905,0.009032964706420898
0.05097956222392835,0.013158922097502159,0.008453130722045898
0.021640447407588394,0.013421675563996774,0.007051944732666016
0.050110550241228104,0.012911768363852546,0.009585857391357422
0.033606879352114434,0.01362259596971184,0.007364988327026367
0.06482961629362241,0.013921098591931236,0.00864100456237793
0.029717286337271668,0.013274992213522404,0.011375904083251953
0.06335703988281001,0.013028251579114246,0.008136987686157227
0.044534379903119196,0.014271542507255234,0.008708953857421875
0.029671847837374137,0.01236950403128524,0.009744882583618164
0.044857367426776734,0.01284198320449766,0.007413148880004883
0.06007825864865841,0.013171508572639845,0.007668972015380859
0.053639401158264745,0.013104268491173363,0.009541034698486328
0.0408430083085184,0.013850768595187607,0.007414102554321289
0.03623442779397097,0.013073704945459376,0.00739598274230957
0.022880347043671066,0.013363585233625309,0.007506847381591797
0.03037060598384544,0.014469408848573442,0.0087127685546875
0.030783883175989357,0.013103778223349873,0.006760120391845703
-0.005742769659642626,0.014004804287712428,0.008178949356079102
0.04142752457611608,0.01347844892182698,0.008923053741455078
0.04987406597501743,0.01352260533496339,0.00685882568359375
0.017863374087455176,0.012856646568261031,0.007675886154174805
0.06101434444636513,0.013638999185096456,0.00880289077758789
0.033695953329305,0.012902392234685613,0.006783008575439453
0.01804378408976378,0.013007430868316797,0.007266998291015625
0.038870144229260904,0.013314867762886472,0.007411003112792969
0.03737457511339704,0.013357186802362373,0.009392976760864258
0.035347450204697185,0.013770081807229178,0.006806135177612305
0.04912680095464483,0.013892306394663772,0.007398128509521484
0.02936705856096976,0.013382210233717478,0.006814002990722656
0.015603945520009313,0.013135028326807626,0.00829005241394043
0.06072952708154235,0.012730799134700233,0.006833076477050781
0.03536164681580198,0.013266720677485334,0.0071790218353271484
0.04518251099088689,0.01315824041726819,0.007825851440429688
0.03830542114622544,0.012955672043048061,0.008304834365844727
0.02777138879340769,0.013771209064183613,0.006980180740356445
0.049544648135646664,0.013270002301027569,0.006824970245361328
0.04441651228462852,0.013368038432120801,0.00842905044555664
0.053916478749157476,0.013305143337196037,0.008043050765991211
0.03270531785259855,0.012915209359519335,0.006783008575439453
0.054005961807144266,0.01308484509890733,0.007596015930175781
0.018706358831205486,0.01280324850159717,0.006722211837768555
0.05914290385920123,0.013098830652030118,0.008157014846801758
0.036153751326435016,0.013873592197877338,0.007683992385864258
0.029011196133438076,0.013017533072622033,0.007328987121582031
0.05241012747367608,0.013242624244606191,0.008502006530761719
0.0552678162544901,0.013178529356223144,0.010864019393920898
0.025726978017544304,0.013208713133892023,0.007513999938964844
0.03249941814396541,0.013085620286912562,0.007363080978393555
0.04591422491129239,0.012811635190198711,0.007456779479980469
0.04307406754353177,0.013830542473567289,0.009530067443847656
0.03243011762024838,0.012484643474616784,0.007816791534423828
0.056441968328886385,0.013485632416694059,0.007082939147949219
0.024584458895295588,0.013375445465665148,0.007063150405883789
0.04896452296648207,0.013181892183339263,0.009061098098754883
0.047239536147215405,0.013652544628633006,0.028606891632080078
0.03289200364140697,0.012891832048500767,0.007936954498291016
0.03042636263380545,0.012917147149827191,0.008400917053222656
0.05214635079377798,0.013308953734641063,0.008116006851196289
0.029084000052606373,0.013100402353378483,0.008002042770385742
0.02810022784566223,0.012936872770818068,0.008271932601928711
0.0217070301621697,0.013193491947843724,0.008208990097045898
0.0288084642116328,0.01343961809046579,0.008140802383422852
0.049080848668027935,0.013353750583262805,0.008281230926513672
0.035639231574770676,0.013782581041382904,0.008143186569213867
0.011062068947392669,0.013811826902115775,0.008232831954956055
0.04335240258203169,0.012746899302389045,0.038633108139038086
0.06201944347043241,0.01427159832819756,0.008044004440307617
0.03528659906436126,0.012933498291883982,0.008116960525512695
0.03886885090248648,0.013647606140451747,0.008381128311157227
0.02167157933875697,0.01332481922101104,0.008207082748413086
0.042086549279983454,0.012863070072760996,0.008239984512329102
0.02641869212392541,0.013203856464542692,0.008203983306884766
0.03376621093962037,0.013650113766960112,0.008215904235839844
0.02578601324647062,0.01351534675744373,0.008244037628173828
0.04621235423739716,0.012865819273667048,0.008144855499267578
0.04480366395089183,0.013019920865333942,0.008026123046875
0.028033548110382705,0.013166843312226109,0.00830698013305664
0.05160976569121116,0.013331297197808345,0.008044958114624023
0.03480803577165946,0.012883845422806652,0.008215904235839844
0.06321649667271864,0.01372850029901861,0.008082151412963867
0.0328272076075677,0.013419232902239661,0.00781393051147461
0.04611520417897805,0.012992206950540387,0.00820302963256836
0.058901119508969535,0.012870785614181845,0.011220932006835938
0.05850832773232387,0.013395966637780378,0.008142948150634766
0.04004222134294733,0.012027926893527318,0.008185148239135742
0.023992175583092353,0.012545637406128197,0.011854171752929688
0.040079203360662854,0.01336638438786301,0.008730173110961914
0.028071183123519264,0.012988237014303308,0.01585698127746582
0.023338845936349172,0.012626048460437933,0.008569955825805664
0.04802319154172726,0.013555552880819168,0.008584022521972656
0.03322282896079498,0.014072995681394668,0.008799076080322266
0.02229968216610844,0.013626917398591669,0.00857400894165039
0.043886729846309036,0.012879209418196114,0.011837959289550781
0.046204995573271006,0.013339640416229315,0.008263826370239258
0.051973201608823634,0.013844982260426084,0.008013010025024414
0.05635828830806677,0.012812467105000409,0.010473966598510742
0.0479918445864211,0.01299009631590367,0.007655143737792969
0.027939378589763864,0.012905760899585042,0.007782936096191406
0.04968216509222933,0.012615380909517974,0.007502079010009766
0.05162469860803289,0.0122229837535709,0.006992816925048828
0.04678046810629424,0.012741243662341384,0.010329008102416992
0.04595204115039019,0.012225884084069093,0.008394956588745117
0.03375660744185815,0.01241207145765645,0.008318185806274414
0.05446998930385719,0.013555992242420453,0.01024484634399414
0.029744136672411034,0.01408345863078064,0.008003950119018555
0.0408272458044276,0.01311625343404538,0.007942914962768555
0.03214698292792269,0.013621117952561391,0.009032011032104492
0.0111651121803818,0.013290985564517986,0.007999897003173828
0.04575632955386432,0.013071635626760518,0.00782918930053711
0.04053378940479386,0.013379290556411018,0.008867979049682617
0.05065447833756052,0.012914448838107988,0.007634878158569336
0.029356149506606213,0.013804344813784142,0.0078089237213134766
0.03250338095943381,0.012758445881310724,0.008790969848632812
0.05107980039872999,0.013482177052155823,0.008211851119995117
0.051112298424066775,0.013326568280408962,0.007714033126831055
0.026880674027759455,0.01350214155100891,0.009166955947875977
0.04850047272651,0.012397857453134495,0.007963895797729492
0.04221364018077697,0.013441174188763654,0.007035970687866211
0.044685693728217055,0.014967369758923562,0.008415937423706055
0.04575952566943183,0.012512127012123673,0.007930994033813477
0.020950733963087907,0.012514597290360948,0.0070040225982666016
0.04833860221800379,0.013445278046536155,0.009433984756469727
0.04021143080399712,0.01316792976312323,0.006701946258544922
0.04655495589026525,0.013344809038025016,0.00734400749206543
0.032097673865351097,0.012909816858025464,0.007288932800292969
0.042887588587552705,0.013266160362394797,0.008455991744995117
0.04353857243407338,0.012874952142014728,0.0076940059661865234
0.031033219225527316,0.013420707069167601,0.006793975830078125
0.03806101755688948,0.012994012822808054,0.008519887924194336
0.044792523792863755,0.01398943055798771,0.00687098503112793
0.037859302249961764,0.013708801939353494,0.006799936294555664
0.05348900468369543,0.013609687356401112,0.006783008575439453
0.053878572539832616,0.012959734395310066,0.008062124252319336
0.05453293004553129,0.013601786951616594,0.006761789321899414
0.04446022626336261,0.01322824705244345,0.0068929195404052734
0.04849216494056703,0.013127133980335116,0.008240938186645508
0.033367685349087316,0.013371840147994106,0.007868051528930664
0.04764491323538169,0.012816739761736895,0.0077381134033203125
0.031097106259810468,0.012677363726029206,0.008005857467651367
0.03654063053799319,0.012743727722834336,0.009325981140136719
0.03896163051984146,0.013620381351892672,0.00687408447265625
0.022661393795137767,0.012888201939375107,0.007397890090942383
0.026708275643160844,0.012983311980545876,0.008124113082885742
0.043278339919869395,0.012900727553454512,0.00945901870727539
0.020389352001122994,0.013305795604446814,0.007254123687744141
0.044295979420441625,0.013055298324353258,0.0074808597564697266
0.013962468997414665,0.013200181753974714,0.00747990608215332
0.05273848669531518,0.01328150867133932,0.009453058242797852
0.05890500252625432,0.013003818182546631,0.007295846939086914
0.06213145767432175,0.012987187931361274,0.008311033248901367
0.033961997798097734,0.012697909159519032,0.008068084716796875
0.031416034209535024,0.013114640344324057,0.008532047271728516
0.024886651968032643,0.012968826229947193,0.007112979888916016
0.026534559660699893,0.012796686757901863,0.007520914077758789
0.02696786207385901,0.013541185156398483,0.007770061492919922
0.04028706756996031,0.012706486971961799,0.008125066757202148
0.037999825048511716,0.013249871401037368,0.006735086441040039
0.04474473235015998,0.012959505322651041,0.00678706169128418
0.011735553895434323,0.013199528411689476,0.0071680545806884766
0.03132884949563544,0.012524339273401585,0.009154081344604492
0.030437352175027164,0.012484591263358321,0.008300065994262695
0.03130309699993977,0.013256498037075803,0.006807088851928711
0.030908789333852986,0.013299524613568595,0.0068089962005615234
0.02524935038800932,0.01229097063544792,0.007966041564941406
0.02412650147779198,0.013092109692122456,0.007944822311401367
0.05515763224503058,0.012709173067848691,0.006816864013671875
0.04182442393817448,0.01336264596145741,0.008211851119995117
0.03086791493988236,0.012556578867465584,0.008121967315673828
0.03755190794369977,0.012439270341740754,0.008150100708007812
0.024263043794754184,0.013649180171732497,0.008201837539672852
0.06339595923370198,0.013379501262133116,0.008205890655517578
0.0663605927312444,0.013192994701959069,0.008188962936401367
0.06571366983292036,0.013512604668254097,0.008226871490478516
0.04627780262525568,0.01333180377190022,0.008249044418334961
0.03741131566050021,0.013708135494867926,0.008199930191040039
0.05111165034156858,0.013715880370370236,0.008372783660888672
0.02483661021290723,0.012977146456103893,0.033692121505737305
0.026008236768306135,0.013279340797486685,0.008337974548339844
0.03752970946377326,0.014117954485763883,0.008246898651123047
0.0642166613916996,0.013497993291920066,0.008161067962646484
0.03083865865394509,0.013710630471343436,0.008263111114501953
0.07195650514006778,0.013780430163196024,0.008279085159301758
0.04171556350731318,0.012691333389819218,0.008160114288330078
0.0332318301234253,0.012660034965888732,0.008147954940795898
0.03937925819784015,0.0135947453538606,0.008156061172485352
0.026545464294481874,0.01327567927530701,0.008315086364746094
0.05911364532853623,0.013633313746156539,0.00786900520324707
0.05406209624476495,0.013130129668345763,0.00899195671081543
0.02412464081805009,0.01449464707057238,0.008975982666015625
0.05263137956306779,0.013443826292345471,0.008986949920654297
0.045604911098009224,0.012741710937421402,0.008694171905517578
0.045409147908786966,0.013052955137829607,0.009356021881103516
0.07413284450774318,0.01370503932830607,0.008629083633422852
0.05179572912821028,0.013073762724027958,0.012205123901367188
0.038444234354901775,0.013395187514234632,0.00797891616821289
0.01567852983240414,0.014501823919542436,0.01055908203125
0.03991084634617303,0.013941380580747557,0.008867025375366211
0.031217126841758883,0.01395568058782439,0.008102893829345703
0.03550233297062416,0.012926377817240379,0.011255025863647461
0.042696504038042114,0.013930865755021166,0.007915019989013672
0.026257113456520986,0.013714231869001618,0.01041412353515625
0.02436780364065563,0.013519881058725206,0.00804901123046875
0.0347476946618177,0.01381495073601866,0.0077250003814697266
0.02620242679771128,0.013484613180652966,0.010046005249023438
0.035136551047432525,0.01321231705004463,0.007791996002197266
0.021614539213530397,0.012711856803405438,0.008359909057617188
0.016333876161942207,0.013042309181525893,0.009270906448364258
0.05466538028873379,0.014439718093549667,0.008038043975830078
0.03524730994321042,0.01286921344338473,0.009449005126953125
0.025115090447601865,0.013748565054941656,0.007170915603637695
0.031082948291066715,0.012945369231768773,0.007645845413208008
0.05264902626810575,0.012982601119505463,0.008760929107666016
0.07183502616285359,0.012840940616986398,0.00720977783203125
0.025241769654637588,0.012341658963632738,0.007596015930175781
0.03835153301951752,0.013180599406669598,0.009684085845947266
